"Bezirk";"Bez-Name";"Ortsteil";"Ortst-Name";"Geschl";"Staatsangeh";"Altersgr";"Häufigkeit"
"04";"Charlottenburg-Wilmersdorf";"0401";"Charlottenburg";"2";"A";"35_40";1668,00
"04";"Charlottenburg-Wilmersdorf";"0401";"Charlottenburg";"2";"A";"40_45";1520,00
"04";"Charlottenburg-Wilmersdorf";"0401";"Charlottenburg";"2";"A";"45_50";1236,00
"04";"Charlottenburg-Wilmersdorf";"0401";"Charlottenburg";"2";"A";"50_55";1059,00
"04";"Charlottenburg-Wilmersdorf";"0401";"Charlottenburg";"2";"A";"55_60";938,00
"04";"Charlottenburg-Wilmersdorf";"0401";"Charlottenburg";"2";"A";"60_65";888,00
"04";"Charlottenburg-Wilmersdorf";"0401";"Charlottenburg";"2";"A";"65_70";620,00
"04";"Charlottenburg-Wilmersdorf";"0401";"Charlottenburg";"2";"A";"70_75";436,00
"04";"Charlottenburg-Wilmersdorf";"0401";"Charlottenburg";"2";"A";"75_80";257,00
"04";"Charlottenburg-Wilmersdorf";"0401";"Charlottenburg";"2";"A";"80_85";166,00
"04";"Charlottenburg-Wilmersdorf";"0401";"Charlottenburg";"2";"A";"85_90";123,00
"04";"Charlottenburg-Wilmersdorf";"0401";"Charlottenburg";"2";"A";"90_95";55,00
"04";"Charlottenburg-Wilmersdorf";"0401";"Charlottenburg";"2";"A";"95 und älter";60,00
"04";"Charlottenburg-Wilmersdorf";"0401";"Charlottenburg";"2";"D";"00_05";2037,00
"04";"Charlottenburg-Wilmersdorf";"0401";"Charlottenburg";"2";"D";"05_10";1800,00
"04";"Charlottenburg-Wilmersdorf";"0401";"Charlottenburg";"2";"D";"10_15";1641,00
"04";"Charlottenburg-Wilmersdorf";"0401";"Charlottenburg";"2";"D";"15_20";1693,00
"04";"Charlottenburg-Wilmersdorf";"0401";"Charlottenburg";"2";"D";"20_25";2994,00
"04";"Charlottenburg-Wilmersdorf";"0401";"Charlottenburg";"2";"D";"25_30";3474,00
"04";"Charlottenburg-Wilmersdorf";"0401";"Charlottenburg";"2";"D";"30_35";3308,00
"04";"Charlottenburg-Wilmersdorf";"0401";"Charlottenburg";"2";"D";"35_40";2785,00
"04";"Charlottenburg-Wilmersdorf";"0401";"Charlottenburg";"2";"D";"40_45";3038,00
"04";"Charlottenburg-Wilmersdorf";"0401";"Charlottenburg";"2";"D";"45_50";3961,00
"04";"Charlottenburg-Wilmersdorf";"0401";"Charlottenburg";"2";"D";"50_55";3735,00
"04";"Charlottenburg-Wilmersdorf";"0401";"Charlottenburg";"2";"D";"55_60";3347,00
"04";"Charlottenburg-Wilmersdorf";"0401";"Charlottenburg";"2";"D";"60_65";3510,00
"04";"Charlottenburg-Wilmersdorf";"0401";"Charlottenburg";"2";"D";"65_70";2848,00
"04";"Charlottenburg-Wilmersdorf";"0401";"Charlottenburg";"2";"D";"70_75";2791,00
"04";"Charlottenburg-Wilmersdorf";"0401";"Charlottenburg";"2";"D";"75_80";1895,00
"04";"Charlottenburg-Wilmersdorf";"0401";"Charlottenburg";"2";"D";"80_85";1197,00
"04";"Charlottenburg-Wilmersdorf";"0401";"Charlottenburg";"2";"D";"85_90";963,00
"04";"Charlottenburg-Wilmersdorf";"0401";"Charlottenburg";"2";"D";"90_95";503,00
"04";"Charlottenburg-Wilmersdorf";"0401";"Charlottenburg";"2";"D";"95 und älter";152,00
"04";"Charlottenburg-Wilmersdorf";"0402";"Wilmersdorf";"1";"A";"00_05";174,00
"04";"Charlottenburg-Wilmersdorf";"0402";"Wilmersdorf";"1";"A";"05_10";166,00
"04";"Charlottenburg-Wilmersdorf";"0402";"Wilmersdorf";"1";"A";"10_15";191,00
"04";"Charlottenburg-Wilmersdorf";"0402";"Wilmersdorf";"1";"A";"15_20";256,00
"04";"Charlottenburg-Wilmersdorf";"0402";"Wilmersdorf";"1";"A";"20_25";490,00
"04";"Charlottenburg-Wilmersdorf";"0402";"Wilmersdorf";"1";"A";"25_30";755,00
"04";"Charlottenburg-Wilmersdorf";"0402";"Wilmersdorf";"1";"A";"30_35";919,00
"04";"Charlottenburg-Wilmersdorf";"0402";"Wilmersdorf";"1";"A";"35_40";933,00
"04";"Charlottenburg-Wilmersdorf";"0402";"Wilmersdorf";"1";"A";"40_45";915,00
"04";"Charlottenburg-Wilmersdorf";"0402";"Wilmersdorf";"1";"A";"45_50";883,00
"04";"Charlottenburg-Wilmersdorf";"0402";"Wilmersdorf";"1";"A";"50_55";801,00
"04";"Charlottenburg-Wilmersdorf";"0402";"Wilmersdorf";"1";"A";"55_60";592,00
"04";"Charlottenburg-Wilmersdorf";"0402";"Wilmersdorf";"1";"A";"60_65";604,00
"04";"Charlottenburg-Wilmersdorf";"0402";"Wilmersdorf";"1";"A";"65_70";443,00
"04";"Charlottenburg-Wilmersdorf";"0402";"Wilmersdorf";"1";"A";"70_75";307,00
"04";"Charlottenburg-Wilmersdorf";"0402";"Wilmersdorf";"1";"A";"75_80";198,00
"04";"Charlottenburg-Wilmersdorf";"0402";"Wilmersdorf";"1";"A";"80_85";101,00
"04";"Charlottenburg-Wilmersdorf";"0402";"Wilmersdorf";"1";"A";"85_90";52,00
"04";"Charlottenburg-Wilmersdorf";"0402";"Wilmersdorf";"1";"A";"90_95";30,00
"04";"Charlottenburg-Wilmersdorf";"0402";"Wilmersdorf";"1";"A";"95 und älter";6,00
"04";"Charlottenburg-Wilmersdorf";"0402";"Wilmersdorf";"1";"D";"00_05";1588,00
"04";"Charlottenburg-Wilmersdorf";"0402";"Wilmersdorf";"1";"D";"05_10";1527,00
"04";"Charlottenburg-Wilmersdorf";"0402";"Wilmersdorf";"1";"D";"10_15";1421,00
"04";"Charlottenburg-Wilmersdorf";"0402";"Wilmersdorf";"1";"D";"15_20";1406,00
"04";"Charlottenburg-Wilmersdorf";"0402";"Wilmersdorf";"1";"D";"20_25";1745,00
"04";"Charlottenburg-Wilmersdorf";"0402";"Wilmersdorf";"1";"D";"25_30";2190,00
"04";"Charlottenburg-Wilmersdorf";"0402";"Wilmersdorf";"1";"D";"30_35";2231,00
"04";"Charlottenburg-Wilmersdorf";"0402";"Wilmersdorf";"1";"D";"35_40";1950,00
"04";"Charlottenburg-Wilmersdorf";"0402";"Wilmersdorf";"1";"D";"40_45";2539,00
"04";"Charlottenburg-Wilmersdorf";"0402";"Wilmersdorf";"1";"D";"45_50";3410,00
"04";"Charlottenburg-Wilmersdorf";"0402";"Wilmersdorf";"1";"D";"50_55";3042,00
"04";"Charlottenburg-Wilmersdorf";"0402";"Wilmersdorf";"1";"D";"55_60";2557,00
"04";"Charlottenburg-Wilmersdorf";"0402";"Wilmersdorf";"1";"D";"60_65";2760,00
"04";"Charlottenburg-Wilmersdorf";"0402";"Wilmersdorf";"1";"D";"65_70";2508,00
"04";"Charlottenburg-Wilmersdorf";"0402";"Wilmersdorf";"1";"D";"70_75";2582,00
"04";"Charlottenburg-Wilmersdorf";"0402";"Wilmersdorf";"1";"D";"75_80";1511,00
"04";"Charlottenburg-Wilmersdorf";"0402";"Wilmersdorf";"1";"D";"80_85";708,00
"04";"Charlottenburg-Wilmersdorf";"0402";"Wilmersdorf";"1";"D";"85_90";310,00
"04";"Charlottenburg-Wilmersdorf";"0402";"Wilmersdorf";"1";"D";"90_95";136,00
"04";"Charlottenburg-Wilmersdorf";"0402";"Wilmersdorf";"1";"D";"95 und älter";16,00
"04";"Charlottenburg-Wilmersdorf";"0402";"Wilmersdorf";"2";"A";"00_05";155,00
"04";"Charlottenburg-Wilmersdorf";"0402";"Wilmersdorf";"2";"A";"05_10";209,00
"04";"Charlottenburg-Wilmersdorf";"0402";"Wilmersdorf";"2";"A";"10_15";185,00
"04";"Charlottenburg-Wilmersdorf";"0402";"Wilmersdorf";"2";"A";"15_20";263,00
"04";"Charlottenburg-Wilmersdorf";"0402";"Wilmersdorf";"2";"A";"20_25";591,00
"04";"Charlottenburg-Wilmersdorf";"0402";"Wilmersdorf";"2";"A";"25_30";840,00
"04";"Charlottenburg-Wilmersdorf";"0402";"Wilmersdorf";"2";"A";"30_35";1025,00
"04";"Charlottenburg-Wilmersdorf";"0402";"Wilmersdorf";"2";"A";"35_40";981,00
"04";"Charlottenburg-Wilmersdorf";"0402";"Wilmersdorf";"2";"A";"40_45";972,00
"04";"Charlottenburg-Wilmersdorf";"0402";"Wilmersdorf";"2";"A";"45_50";739,00
"04";"Charlottenburg-Wilmersdorf";"0402";"Wilmersdorf";"2";"A";"50_55";688,00
"04";"Charlottenburg-Wilmersdorf";"0402";"Wilmersdorf";"2";"A";"55_60";651,00
"04";"Charlottenburg-Wilmersdorf";"0402";"Wilmersdorf";"2";"A";"60_65";578,00
"04";"Charlottenburg-Wilmersdorf";"0402";"Wilmersdorf";"2";"A";"65_70";378,00
"04";"Charlottenburg-Wilmersdorf";"0402";"Wilmersdorf";"2";"A";"70_75";259,00
"04";"Charlottenburg-Wilmersdorf";"0402";"Wilmersdorf";"2";"A";"75_80";167,00
"04";"Charlottenburg-Wilmersdorf";"0402";"Wilmersdorf";"2";"A";"80_85";114,00
"04";"Charlottenburg-Wilmersdorf";"0402";"Wilmersdorf";"2";"A";"85_90";91,00
"04";"Charlottenburg-Wilmersdorf";"0402";"Wilmersdorf";"2";"A";"90_95";49,00
"04";"Charlottenburg-Wilmersdorf";"0402";"Wilmersdorf";"2";"A";"95 und älter";24,00
"04";"Charlottenburg-Wilmersdorf";"0402";"Wilmersdorf";"2";"D";"00_05";1499,00
"04";"Charlottenburg-Wilmersdorf";"0402";"Wilmersdorf";"2";"D";"05_10";1373,00
"04";"Charlottenburg-Wilmersdorf";"0402";"Wilmersdorf";"2";"D";"10_15";1330,00
"04";"Charlottenburg-Wilmersdorf";"0402";"Wilmersdorf";"2";"D";"15_20";1399,00
"04";"Charlottenburg-Wilmersdorf";"0402";"Wilmersdorf";"2";"D";"20_25";1977,00
"04";"Charlottenburg-Wilmersdorf";"0402";"Wilmersdorf";"2";"D";"25_30";2395,00
"04";"Charlottenburg-Wilmersdorf";"0402";"Wilmersdorf";"2";"D";"30_35";2252,00
"04";"Charlottenburg-Wilmersdorf";"0402";"Wilmersdorf";"2";"D";"35_40";2012,00
"04";"Charlottenburg-Wilmersdorf";"0402";"Wilmersdorf";"2";"D";"40_45";2550,00
"04";"Charlottenburg-Wilmersdorf";"0402";"Wilmersdorf";"2";"D";"45_50";3520,00
"04";"Charlottenburg-Wilmersdorf";"0402";"Wilmersdorf";"2";"D";"50_55";3202,00
"04";"Charlottenburg-Wilmersdorf";"0402";"Wilmersdorf";"2";"D";"55_60";3064,00
"04";"Charlottenburg-Wilmersdorf";"0402";"Wilmersdorf";"2";"D";"60_65";3216,00
"04";"Charlottenburg-Wilmersdorf";"0402";"Wilmersdorf";"2";"D";"65_70";2980,00
"04";"Charlottenburg-Wilmersdorf";"0402";"Wilmersdorf";"2";"D";"70_75";3230,00
"04";"Charlottenburg-Wilmersdorf";"0402";"Wilmersdorf";"2";"D";"75_80";2122,00
"04";"Charlottenburg-Wilmersdorf";"0402";"Wilmersdorf";"2";"D";"80_85";1232,00
"04";"Charlottenburg-Wilmersdorf";"0402";"Wilmersdorf";"2";"D";"85_90";1143,00
"04";"Charlottenburg-Wilmersdorf";"0402";"Wilmersdorf";"2";"D";"90_95";605,00
"04";"Charlottenburg-Wilmersdorf";"0402";"Wilmersdorf";"2";"D";"95 und älter";151,00
"04";"Charlottenburg-Wilmersdorf";"0403";"Schmargendorf";"1";"A";"00_05";35,00
"04";"Charlottenburg-Wilmersdorf";"0403";"Schmargendorf";"1";"A";"05_10";31,00
"04";"Charlottenburg-Wilmersdorf";"0403";"Schmargendorf";"1";"A";"10_15";30,00
"04";"Charlottenburg-Wilmersdorf";"0403";"Schmargendorf";"1";"A";"15_20";42,00
"04";"Charlottenburg-Wilmersdorf";"0403";"Schmargendorf";"1";"A";"20_25";78,00
"04";"Charlottenburg-Wilmersdorf";"0403";"Schmargendorf";"1";"A";"25_30";123,00
"04";"Charlottenburg-Wilmersdorf";"0403";"Schmargendorf";"1";"A";"30_35";156,00
"04";"Charlottenburg-Wilmersdorf";"0403";"Schmargendorf";"1";"A";"35_40";157,00
"04";"Charlottenburg-Wilmersdorf";"0403";"Schmargendorf";"1";"A";"40_45";198,00
"04";"Charlottenburg-Wilmersdorf";"0403";"Schmargendorf";"1";"A";"45_50";120,00
"04";"Charlottenburg-Wilmersdorf";"0403";"Schmargendorf";"1";"A";"50_55";103,00
"04";"Charlottenburg-Wilmersdorf";"0403";"Schmargendorf";"1";"A";"55_60";92,00
"04";"Charlottenburg-Wilmersdorf";"0403";"Schmargendorf";"1";"A";"60_65";58,00
"04";"Charlottenburg-Wilmersdorf";"0403";"Schmargendorf";"1";"A";"65_70";65,00
"04";"Charlottenburg-Wilmersdorf";"0403";"Schmargendorf";"1";"A";"70_75";51,00
"04";"Charlottenburg-Wilmersdorf";"0403";"Schmargendorf";"1";"A";"75_80";36,00
"04";"Charlottenburg-Wilmersdorf";"0403";"Schmargendorf";"1";"A";"80_85";9,00
"04";"Charlottenburg-Wilmersdorf";"0403";"Schmargendorf";"1";"A";"85_90";15,00
"04";"Charlottenburg-Wilmersdorf";"0403";"Schmargendorf";"1";"A";"95 und älter";6,00
"04";"Charlottenburg-Wilmersdorf";"0403";"Schmargendorf";"1";"D";"00_05";343,00
"04";"Charlottenburg-Wilmersdorf";"0403";"Schmargendorf";"1";"D";"05_10";348,00
"04";"Charlottenburg-Wilmersdorf";"0403";"Schmargendorf";"1";"D";"10_15";361,00
"04";"Charlottenburg-Wilmersdorf";"0403";"Schmargendorf";"1";"D";"15_20";320,00
"04";"Charlottenburg-Wilmersdorf";"0403";"Schmargendorf";"1";"D";"20_25";357,00
"04";"Charlottenburg-Wilmersdorf";"0403";"Schmargendorf";"1";"D";"25_30";334,00
"04";"Charlottenburg-Wilmersdorf";"0403";"Schmargendorf";"1";"D";"30_35";348,00
"04";"Charlottenburg-Wilmersdorf";"0403";"Schmargendorf";"1";"D";"35_40";361,00
"04";"Charlottenburg-Wilmersdorf";"0403";"Schmargendorf";"1";"D";"40_45";516,00
"04";"Charlottenburg-Wilmersdorf";"0403";"Schmargendorf";"1";"D";"45_50";639,00
"04";"Charlottenburg-Wilmersdorf";"0403";"Schmargendorf";"1";"D";"50_55";624,00
"04";"Charlottenburg-Wilmersdorf";"0403";"Schmargendorf";"1";"D";"55_60";524,00
"04";"Charlottenburg-Wilmersdorf";"0403";"Schmargendorf";"1";"D";"60_65";593,00
"04";"Charlottenburg-Wilmersdorf";"0403";"Schmargendorf";"1";"D";"65_70";635,00
"04";"Charlottenburg-Wilmersdorf";"0403";"Schmargendorf";"1";"D";"70_75";688,00
"04";"Charlottenburg-Wilmersdorf";"0403";"Schmargendorf";"1";"D";"75_80";432,00
"04";"Charlottenburg-Wilmersdorf";"0403";"Schmargendorf";"1";"D";"80_85";227,00
"04";"Charlottenburg-Wilmersdorf";"0403";"Schmargendorf";"1";"D";"85_90";125,00
"04";"Charlottenburg-Wilmersdorf";"0403";"Schmargendorf";"1";"D";"90_95";45,00
"04";"Charlottenburg-Wilmersdorf";"0403";"Schmargendorf";"1";"D";"95 und älter";6,00
"04";"Charlottenburg-Wilmersdorf";"0403";"Schmargendorf";"2";"A";"00_05";33,00
"04";"Charlottenburg-Wilmersdorf";"0403";"Schmargendorf";"2";"A";"05_10";30,00
"04";"Charlottenburg-Wilmersdorf";"0403";"Schmargendorf";"2";"A";"10_15";49,00
"04";"Charlottenburg-Wilmersdorf";"0403";"Schmargendorf";"2";"A";"15_20";36,00
"04";"Charlottenburg-Wilmersdorf";"0403";"Schmargendorf";"2";"A";"20_25";81,00
"04";"Charlottenburg-Wilmersdorf";"0403";"Schmargendorf";"2";"A";"25_30";133,00
"04";"Charlottenburg-Wilmersdorf";"0403";"Schmargendorf";"2";"A";"30_35";162,00
"04";"Charlottenburg-Wilmersdorf";"0403";"Schmargendorf";"2";"A";"35_40";156,00
"04";"Charlottenburg-Wilmersdorf";"0403";"Schmargendorf";"2";"A";"40_45";145,00
"04";"Charlottenburg-Wilmersdorf";"0403";"Schmargendorf";"2";"A";"45_50";136,00
"04";"Charlottenburg-Wilmersdorf";"0403";"Schmargendorf";"2";"A";"50_55";113,00
"04";"Charlottenburg-Wilmersdorf";"0403";"Schmargendorf";"2";"A";"55_60";114,00
"04";"Charlottenburg-Wilmersdorf";"0403";"Schmargendorf";"2";"A";"60_65";114,00
"04";"Charlottenburg-Wilmersdorf";"0403";"Schmargendorf";"2";"A";"65_70";45,00
"04";"Charlottenburg-Wilmersdorf";"0403";"Schmargendorf";"2";"A";"70_75";29,00
"04";"Charlottenburg-Wilmersdorf";"0403";"Schmargendorf";"2";"A";"75_80";21,00
"04";"Charlottenburg-Wilmersdorf";"0403";"Schmargendorf";"2";"A";"80_85";16,00
"04";"Charlottenburg-Wilmersdorf";"0403";"Schmargendorf";"2";"A";"85_90";12,00
"04";"Charlottenburg-Wilmersdorf";"0403";"Schmargendorf";"2";"A";"90_95";6,00
"04";"Charlottenburg-Wilmersdorf";"0403";"Schmargendorf";"2";"A";"95 und älter";6,00
"04";"Charlottenburg-Wilmersdorf";"0403";"Schmargendorf";"2";"D";"00_05";327,00
"04";"Charlottenburg-Wilmersdorf";"0403";"Schmargendorf";"2";"D";"05_10";335,00
"04";"Charlottenburg-Wilmersdorf";"0403";"Schmargendorf";"2";"D";"10_15";348,00
"04";"Charlottenburg-Wilmersdorf";"0403";"Schmargendorf";"2";"D";"15_20";326,00
"04";"Charlottenburg-Wilmersdorf";"0403";"Schmargendorf";"2";"D";"20_25";339,00
"04";"Charlottenburg-Wilmersdorf";"0403";"Schmargendorf";"2";"D";"25_30";396,00
"04";"Charlottenburg-Wilmersdorf";"0403";"Schmargendorf";"2";"D";"30_35";377,00
"04";"Charlottenburg-Wilmersdorf";"0403";"Schmargendorf";"2";"D";"35_40";461,00
"04";"Charlottenburg-Wilmersdorf";"0403";"Schmargendorf";"2";"D";"40_45";603,00
"04";"Charlottenburg-Wilmersdorf";"0403";"Schmargendorf";"2";"D";"45_50";809,00
"04";"Charlottenburg-Wilmersdorf";"0403";"Schmargendorf";"2";"D";"50_55";698,00
"04";"Charlottenburg-Wilmersdorf";"0403";"Schmargendorf";"2";"D";"55_60";647,00
"04";"Charlottenburg-Wilmersdorf";"0403";"Schmargendorf";"2";"D";"60_65";767,00
"04";"Charlottenburg-Wilmersdorf";"0403";"Schmargendorf";"2";"D";"65_70";812,00
"04";"Charlottenburg-Wilmersdorf";"0403";"Schmargendorf";"2";"D";"70_75";911,00
"04";"Charlottenburg-Wilmersdorf";"0403";"Schmargendorf";"2";"D";"75_80";586,00
"04";"Charlottenburg-Wilmersdorf";"0403";"Schmargendorf";"2";"D";"80_85";379,00
"04";"Charlottenburg-Wilmersdorf";"0403";"Schmargendorf";"2";"D";"85_90";384,00
"04";"Charlottenburg-Wilmersdorf";"0403";"Schmargendorf";"2";"D";"90_95";221,00
"04";"Charlottenburg-Wilmersdorf";"0403";"Schmargendorf";"2";"D";"95 und älter";82,00
"04";"Charlottenburg-Wilmersdorf";"0404";"Grunewald";"1";"A";"00_05";9,00
"04";"Charlottenburg-Wilmersdorf";"0404";"Grunewald";"1";"A";"05_10";33,00
"04";"Charlottenburg-Wilmersdorf";"0404";"Grunewald";"1";"A";"10_15";28,00
"04";"Charlottenburg-Wilmersdorf";"0404";"Grunewald";"1";"A";"15_20";33,00
"04";"Charlottenburg-Wilmersdorf";"0404";"Grunewald";"1";"A";"20_25";54,00
"04";"Charlottenburg-Wilmersdorf";"0404";"Grunewald";"1";"A";"25_30";75,00
"04";"Charlottenburg-Wilmersdorf";"0404";"Grunewald";"1";"A";"30_35";86,00
"04";"Charlottenburg-Wilmersdorf";"0404";"Grunewald";"1";"A";"35_40";86,00
"04";"Charlottenburg-Wilmersdorf";"0404";"Grunewald";"1";"A";"40_45";111,00
"04";"Charlottenburg-Wilmersdorf";"0404";"Grunewald";"1";"A";"45_50";132,00
"04";"Charlottenburg-Wilmersdorf";"0404";"Grunewald";"1";"A";"50_55";80,00
"04";"Charlottenburg-Wilmersdorf";"0404";"Grunewald";"1";"A";"55_60";68,00
"04";"Charlottenburg-Wilmersdorf";"0404";"Grunewald";"1";"A";"60_65";82,00
"04";"Charlottenburg-Wilmersdorf";"0404";"Grunewald";"1";"A";"65_70";53,00
"04";"Charlottenburg-Wilmersdorf";"0404";"Grunewald";"1";"A";"70_75";33,00
"04";"Charlottenburg-Wilmersdorf";"0404";"Grunewald";"1";"A";"75_80";30,00
"04";"Charlottenburg-Wilmersdorf";"0404";"Grunewald";"1";"A";"80_85";16,00
"04";"Charlottenburg-Wilmersdorf";"0404";"Grunewald";"1";"A";"85_90";12,00
"04";"Charlottenburg-Wilmersdorf";"0404";"Grunewald";"1";"A";"90_95";3,00
"04";"Charlottenburg-Wilmersdorf";"0404";"Grunewald";"1";"A";"95 und älter";6,00
"04";"Charlottenburg-Wilmersdorf";"0404";"Grunewald";"1";"D";"00_05";195,00
"04";"Charlottenburg-Wilmersdorf";"0404";"Grunewald";"1";"D";"05_10";201,00
"04";"Charlottenburg-Wilmersdorf";"0404";"Grunewald";"1";"D";"10_15";154,00
"04";"Charlottenburg-Wilmersdorf";"0404";"Grunewald";"1";"D";"15_20";203,00
"04";"Charlottenburg-Wilmersdorf";"0404";"Grunewald";"1";"D";"20_25";167,00
"04";"Charlottenburg-Wilmersdorf";"0404";"Grunewald";"1";"D";"25_30";161,00
"04";"Charlottenburg-Wilmersdorf";"0404";"Grunewald";"1";"D";"30_35";173,00
"04";"Charlottenburg-Wilmersdorf";"0404";"Grunewald";"1";"D";"35_40";170,00
"04";"Charlottenburg-Wilmersdorf";"0404";"Grunewald";"1";"D";"40_45";277,00
"04";"Charlottenburg-Wilmersdorf";"0404";"Grunewald";"1";"D";"45_50";356,00
"04";"Charlottenburg-Wilmersdorf";"0404";"Grunewald";"1";"D";"50_55";347,00
"04";"Charlottenburg-Wilmersdorf";"0404";"Grunewald";"1";"D";"55_60";300,00
"04";"Charlottenburg-Wilmersdorf";"0404";"Grunewald";"1";"D";"60_65";342,00
"04";"Charlottenburg-Wilmersdorf";"0404";"Grunewald";"1";"D";"65_70";398,00
"04";"Charlottenburg-Wilmersdorf";"0404";"Grunewald";"1";"D";"70_75";495,00
"04";"Charlottenburg-Wilmersdorf";"0404";"Grunewald";"1";"D";"75_80";300,00
"04";"Charlottenburg-Wilmersdorf";"0404";"Grunewald";"1";"D";"80_85";116,00
"04";"Charlottenburg-Wilmersdorf";"0404";"Grunewald";"1";"D";"85_90";87,00
"04";"Charlottenburg-Wilmersdorf";"0404";"Grunewald";"1";"D";"90_95";24,00
"04";"Charlottenburg-Wilmersdorf";"0404";"Grunewald";"1";"D";"95 und älter";10,00
"04";"Charlottenburg-Wilmersdorf";"0404";"Grunewald";"2";"A";"00_05";19,00
"04";"Charlottenburg-Wilmersdorf";"0404";"Grunewald";"2";"A";"05_10";19,00
"04";"Charlottenburg-Wilmersdorf";"0404";"Grunewald";"2";"A";"10_15";24,00
"04";"Charlottenburg-Wilmersdorf";"0404";"Grunewald";"2";"A";"15_20";49,00
"04";"Charlottenburg-Wilmersdorf";"0404";"Grunewald";"2";"A";"20_25";128,00
"04";"Charlottenburg-Wilmersdorf";"0404";"Grunewald";"2";"A";"25_30";94,00
"04";"Charlottenburg-Wilmersdorf";"0404";"Grunewald";"2";"A";"30_35";120,00
"04";"Charlottenburg-Wilmersdorf";"0404";"Grunewald";"2";"A";"35_40";123,00
"04";"Charlottenburg-Wilmersdorf";"0404";"Grunewald";"2";"A";"40_45";99,00
"04";"Charlottenburg-Wilmersdorf";"0404";"Grunewald";"2";"A";"45_50";86,00
"04";"Charlottenburg-Wilmersdorf";"0404";"Grunewald";"2";"A";"50_55";94,00
"04";"Charlottenburg-Wilmersdorf";"0404";"Grunewald";"2";"A";"55_60";74,00
"04";"Charlottenburg-Wilmersdorf";"0404";"Grunewald";"2";"A";"60_65";70,00
"04";"Charlottenburg-Wilmersdorf";"0404";"Grunewald";"2";"A";"65_70";46,00
"04";"Charlottenburg-Wilmersdorf";"0404";"Grunewald";"2";"A";"70_75";30,00
"04";"Charlottenburg-Wilmersdorf";"0404";"Grunewald";"2";"A";"75_80";25,00
"04";"Charlottenburg-Wilmersdorf";"0404";"Grunewald";"2";"A";"80_85";9,00
"04";"Charlottenburg-Wilmersdorf";"0404";"Grunewald";"2";"A";"85_90";18,00
"04";"Charlottenburg-Wilmersdorf";"0404";"Grunewald";"2";"A";"95 und älter";6,00
"04";"Charlottenburg-Wilmersdorf";"0404";"Grunewald";"2";"D";"00_05";169,00
"04";"Charlottenburg-Wilmersdorf";"0404";"Grunewald";"2";"D";"05_10";153,00
"04";"Charlottenburg-Wilmersdorf";"0404";"Grunewald";"2";"D";"10_15";152,00
"04";"Charlottenburg-Wilmersdorf";"0404";"Grunewald";"2";"D";"15_20";187,00
"04";"Charlottenburg-Wilmersdorf";"0404";"Grunewald";"2";"D";"20_25";200,00
"04";"Charlottenburg-Wilmersdorf";"0404";"Grunewald";"2";"D";"25_30";144,00
"04";"Charlottenburg-Wilmersdorf";"0404";"Grunewald";"2";"D";"30_35";173,00
"04";"Charlottenburg-Wilmersdorf";"0404";"Grunewald";"2";"D";"35_40";216,00
"04";"Charlottenburg-Wilmersdorf";"0404";"Grunewald";"2";"D";"40_45";319,00
"04";"Charlottenburg-Wilmersdorf";"0404";"Grunewald";"2";"D";"45_50";362,00
"04";"Charlottenburg-Wilmersdorf";"0404";"Grunewald";"2";"D";"50_55";330,00
"04";"Charlottenburg-Wilmersdorf";"0404";"Grunewald";"2";"D";"55_60";344,00
"04";"Charlottenburg-Wilmersdorf";"0404";"Grunewald";"2";"D";"60_65";391,00
"04";"Charlottenburg-Wilmersdorf";"0404";"Grunewald";"2";"D";"65_70";483,00
"04";"Charlottenburg-Wilmersdorf";"0404";"Grunewald";"2";"D";"70_75";527,00
"04";"Charlottenburg-Wilmersdorf";"0404";"Grunewald";"2";"D";"75_80";314,00
"04";"Charlottenburg-Wilmersdorf";"0404";"Grunewald";"2";"D";"80_85";208,00
"04";"Charlottenburg-Wilmersdorf";"0404";"Grunewald";"2";"D";"85_90";208,00
"04";"Charlottenburg-Wilmersdorf";"0404";"Grunewald";"2";"D";"90_95";126,00
"04";"Charlottenburg-Wilmersdorf";"0404";"Grunewald";"2";"D";"95 und älter";58,00
"04";"Charlottenburg-Wilmersdorf";"0405";"Westend";"1";"A";"00_05";74,00
"04";"Charlottenburg-Wilmersdorf";"0405";"Westend";"1";"A";"05_10";49,00
"04";"Charlottenburg-Wilmersdorf";"0405";"Westend";"1";"A";"10_15";57,00
"04";"Charlottenburg-Wilmersdorf";"0405";"Westend";"1";"A";"15_20";101,00
"04";"Charlottenburg-Wilmersdorf";"0405";"Westend";"1";"A";"20_25";327,00
"04";"Charlottenburg-Wilmersdorf";"0405";"Westend";"1";"A";"25_30";418,00
"04";"Charlottenburg-Wilmersdorf";"0405";"Westend";"1";"A";"30_35";339,00
"04";"Charlottenburg-Wilmersdorf";"0405";"Westend";"1";"A";"35_40";272,00
"04";"Charlottenburg-Wilmersdorf";"0405";"Westend";"1";"A";"40_45";291,00
"04";"Charlottenburg-Wilmersdorf";"0405";"Westend";"1";"A";"45_50";248,00
"04";"Charlottenburg-Wilmersdorf";"0405";"Westend";"1";"A";"50_55";205,00
"04";"Charlottenburg-Wilmersdorf";"0405";"Westend";"1";"A";"55_60";178,00
"04";"Charlottenburg-Wilmersdorf";"0405";"Westend";"1";"A";"60_65";162,00
"04";"Charlottenburg-Wilmersdorf";"0405";"Westend";"1";"A";"65_70";124,00
